Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","002","Africa","5510","Production","01355.01","Blueberries","2023","2023","t","64872.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01355.01","Blueberries","2024","2024","kg/ha","4774.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01355.01","Blueberries","2024","2024","t","57381.99","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01377","Brazil nuts, in shell","2024","2024","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2017","2017","kg/ha","1932.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2017","2017","t","1450013.59","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2018","2018","kg/ha","2003.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2018","2018","t","1606584.58","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2019","2019","kg/ha","1970.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2019","2019","t","1490297.71","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2020","2020","kg/ha","1990.4","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2020","2020","t","1529023.68","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2021","2021","kg/ha","2095.6","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2021","2021","t","1627095.57","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2022","2022","kg/ha","2038","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","1548002.98","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2023","2023","kg/ha","2191.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2023","2023","t","1665793.79","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","2217.4","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01702","Broad beans and horse beans, dry","2024","2024","t","1658188.44","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2017","2017","kg/ha","9538.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2017","2017","t","700819.26","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2018","2018","kg/ha","10285.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2018","2018","t","749327.28","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2019","2019","kg/ha","9468.9","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2019","2019","t","694950.8","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2020","2020","kg/ha","8922.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2020","2020","t","699897.13","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2021","2021","kg/ha","9625.5","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2021","2021","t","626855.09","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2022","2022","kg/ha","9715.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","551322.02","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2023","2023","kg/ha","9739.5","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2023","2023","t","577463.94","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","9279.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01243","Broad beans and horse beans, green","2024","2024","t","566112.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2017","2017","kg/ha","1013.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2017","2017","t","22231.77","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2018","2018","kg/ha","1025.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2018","2018","t","22229.36","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2019","2019","kg/ha","1037.9","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2019","2019","t","22644.86","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2020","2020","kg/ha","1014.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2020","2020","t","22363.79","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2021","2021","kg/ha","1026.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2021","2021","t","22408.42","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2022","2022","kg/ha","1026.8","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2022","2022","t","22472.36","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2023","2023","kg/ha","1023","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2023","2023","t","22414.85","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5412","Yield","01192","Buckwheat","2024","2024","kg/ha","1025.3","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01192","Buckwheat","2024","2024","t","22431.87","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2017","2017","t","10214.57","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2018","2018","t","10237.67","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2019","2019","t","6002.13","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2020","2020","t","5061.7","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2021","2021","t","5614.89","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2022","2022","t","6168.09","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2023","2023","t","5642.55","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","21513","Buffalo fat, unrendered","2024","2024","t","5531.91","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22249.01","Butter and ghee of sheep milk","2017","2017","t","2001.1","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22249.01","Butter and ghee of sheep milk","2018","2018","t","1906.76","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22249.01","Butter and ghee of sheep milk","2019","2019","t","2124.29","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","22249.01","Butter and ghee of sheep milk","2020","2020","t","2090.84","E","Estimated value",""
